PANI Dose (wt%),Response,Concentration,Temperature (°C)
28.751879699248118,26.1869846455152,30ppm,97.54420284952792
28.81203007518797,26.05829419937405,30ppm,61.847827533611905
28.872180451127818,25.3197101825379,30ppm,70.351891050821
28.932330827067666,25.146218441493033,30ppm,75.65989511876937
28.992481203007518,24.934840909044166,30ppm,56.36328518142186
29.052631578947366,25.364264542806275,30ppm,70.20464640672508
29.112781954887218,26.38579845108044,30ppm,66.74514495384801
29.172932330827066,25.565260703557907,30ppm,92.09264083927911
29.233082706766915,25.86397830547658,30ppm,23.63571042731663
29.293233082706767,26.042999161515354,30ppm,42.477055167378424
29.353383458646615,25.81351306406356,30ppm,96.0329187261247
29.413533834586463,26.142807005250198,30ppm,91.2211027112733
29.473684210526315,25.2997709042791,30ppm,56.45254022285704
29.533834586466163,25.618449011731695,30ppm,69.61060782412294
29.59398496240601,24.816049490717685,30ppm,42.19049463849061
29.654135338345863,25.60753394838889,30ppm,35.0496927779009
29.71428571428571,25.1132700013493,30ppm,57.09587239519857
29.774436090225564,24.429397861370262,30ppm,48.268178242084225
29.834586466165412,26.34306054524653,30ppm,66.69248894806977
29.89473684210526,25.942110489804822,30ppm,26.218770957198785
29.954887218045112,27.11377077275448,30ppm,97.95158461329332
30.01503759398496,24.957052423987026,30ppm,98.89685955836823
30.075187969924812,25.240008079542402,30ppm,75.85293712157961
30.13533834586466,25.79170332523269,30ppm,62.88770930752963
30.19548872180451,24.847837855314545,30ppm,44.76220930290622
30.25563909774436,26.294128450701198,30ppm,85.10360157655589
30.31578947368421,26.08782308868494,30ppm,74.77849380431034
30.375939849624057,25.621418982854948,30ppm,33.00935514759131
30.43609022556391,27.17036386811738,30ppm,92.8741747595074
30.496240601503757,26.253986568045107,30ppm,85.80297943385352
30.556390977443606,25.83553555339316,30ppm,95.98399306335392
30.616541353383457,25.278769443422423,30ppm,78.0575606710688
30.676691729323306,25.228522183910158,30ppm,69.07321567486319
30.736842105263158,24.101963222560844,30ppm,53.45944290324951
30.796992481203006,23.781976359131686,30ppm,94.61827866832107
30.857142857142854,25.928035810759962,30ppm,89.28511116003267
30.917293233082706,26.001161257106666,30ppm,23.617493608495153
30.977443609022554,24.402256851783786,30ppm,22.109357959780162
31.037593984962406,26.569467860053837,30ppm,50.117069350243966
31.097744360902254,25.12305805109287,30ppm,84.84426646254663
31.157894736842103,23.457101553917898,30ppm,98.98209034519556
31.218045112781954,25.62956021022145,30ppm,32.033351288282255
31.278195488721803,24.55691859068266,30ppm,67.5304572281708
31.33834586466165,25.844318430494006,30ppm,50.47126853048172
31.398496240601503,23.999155914019294,30ppm,97.59315182516826
31.45864661654135,25.556415992385542,30ppm,87.36951385085669
31.5187969924812,24.310803383984,30ppm,87.06629637689103
31.57894736842105,24.986885710187806,30ppm,57.49545278359762
31.6390977443609,25.478913424265038,30ppm,53.185560187013216
31.69924812030075,25.103502598688078,30ppm,41.8725657544565
31.7593984962406,24.434768982230533,30ppm,24.51003973207417
31.819548872180448,23.603544358701598,30ppm,89.17779010040425
31.8796992481203,25.640815363795674,30ppm,85.03208073040621
31.939849624060148,26.06127976459443,30ppm,99.97741386289044
32.0,23.954312445502584,30ppm,99.73094696591244
32.06015037593985,23.718240962206178,30ppm,64.4345364482102
32.1203007518797,25.828596914237473,30ppm,81.51899321444084
32.180451127819545,24.657145457426903,30ppm,95.58125839059424
32.24060150375939,23.88930382325665,30ppm,87.97179125419292
32.30075187969925,24.520056955064206,30ppm,39.78784813945581
32.3609022556391,23.741459792474107,30ppm,56.04353082480748
32.421052631578945,24.253843347737703,30ppm,30.3327532121196
32.48120300751879,24.30943264720123,30ppm,96.32408218069779
32.54135338345864,24.08675219575084,30ppm,68.49397075607041
32.6015037593985,25.192559748560974,30ppm,38.29142444027702
32.661654135338345,21.938008799730504,30ppm,73.73605475246853
32.721804511278194,24.888351091162463,30ppm,69.45025923663167
32.78195488721804,25.041003509083744,30ppm,48.65301744262724
32.84210526315789,23.247799301003102,30ppm,29.08460737597032
32.902255639097746,25.223896091288516,30ppm,73.72585564742397
32.962406015037594,23.176019186363412,30ppm,61.62461607230347
33.02255639097744,23.646592972236164,30ppm,81.78547133885115
33.08270676691729,23.29961037383991,30ppm,61.61308008895947
33.14285714285714,25.26160879242885,30ppm,88.1745200254832
33.203007518796994,22.29507402495326,30ppm,64.15254710195885
33.26315789473684,25.657318655885465,30ppm,64.87503772283091
33.32330827067669,23.93473018067444,30ppm,90.1322882126676
33.38345864661654,24.445969123819005,30ppm,52.27862929699177
33.44360902255639,24.11411559284605,30ppm,30.72121827605126
33.503759398496236,23.622378230009073,30ppm,22.302614105067118
33.56390977443609,23.42146885584329,30ppm,80.41098045388952
33.62406015037594,25.126590128822656,30ppm,69.62476410827718
33.68421052631579,23.40630728560038,30ppm,76.32638144793788
33.744360902255636,22.766942220358406,30ppm,37.03713292071286
33.804511278195484,24.284551824895207,30ppm,30.90971804694158
33.86466165413534,23.425054525003503,30ppm,21.163573253430556
33.92481203007519,24.875885607123884,30ppm,48.04700470452776
33.984962406015036,23.61678585502069,30ppm,67.19341494837064
34.045112781954884,22.840363472406597,30ppm,51.379523607978584
34.10526315789473,23.772091831695516,30ppm,54.99799376189833
34.16541353383458,23.393003032590304,30ppm,92.33269555949987
34.225563909774436,22.743899907425718,30ppm,47.86043736186403
34.285714285714285,24.30022264212658,30ppm,61.119159132784866
34.34586466165413,25.485545146640874,30ppm,82.69224101929144
34.40601503759398,23.067764915141534,30ppm,51.72342258570161
34.46616541353383,22.489845467129452,30ppm,69.76693601822987
34.526315789473685,23.473276722360733,30ppm,88.98909669973962
34.58646616541353,24.18118464611527,30ppm,95.96164989261138
34.64661654135338,23.25183004254401,30ppm,31.765878474323035
34.70676691729323,24.78211833595429,30ppm,94.12701001291956
34.76691729323308,23.875324226122792,30ppm,59.369303446363055
34.82706766917293,21.88965220794279,30ppm,40.659551063916666
34.88721804511278,22.630381231793443,30ppm,56.7308604990609
34.94736842105263,22.12950772972674,30ppm,98.40260602283817
35.00751879699248,24.235014422328245,30ppm,59.40944751942957
35.06766917293233,20.937279436492442,30ppm,46.300128823000655
35.12781954887218,21.859478578394977,30ppm,70.67206834533806
35.18796992481203,22.28632906661137,30ppm,39.21164950225545
35.24812030075188,23.200547915215807,30ppm,26.06906624869311
35.30827067669173,22.127315025477007,30ppm,30.310377752851938
35.368421052631575,22.25299673113594,30ppm,30.243667116621793
35.42857142857142,22.26170856725142,30ppm,32.15221548098355
35.48872180451128,22.739483458222132,30ppm,31.10617381195281
35.54887218045113,21.717752170347005,30ppm,71.26997958425717
35.609022556390975,21.59381574127578,30ppm,34.55040675193159
35.669172932330824,24.322871059289568,30ppm,47.65338266590906
35.72932330827067,23.455168170986486,30ppm,91.74307279248094
35.78947368421053,23.44521464195788,30ppm,57.916931221029785
35.849624060150376,22.867262692196853,30ppm,73.40461908168217
35.909774436090224,22.242688430673454,30ppm,33.78558969613039
35.96992481203007,22.82599975512718,30ppm,35.38312150469366
36.03007518796992,22.945270982704354,30ppm,23.26948930131831
36.09022556390977,23.136110943194566,30ppm,33.514805045773166
36.150375939849624,22.221124741481415,30ppm,42.287227122556686
36.21052631578947,23.191721785804983,30ppm,34.160838742139745
36.27067669172932,19.669406892311365,30ppm,27.096202700564447
36.33082706766917,23.023382172771015,30ppm,29.650869688048065
36.39097744360902,21.94622833587787,30ppm,56.86230144261806
36.45112781954887,22.692885511251895,30ppm,36.5066974724634
36.51127819548872,21.586449065398238,30ppm,49.14158888384604
36.57142857142857,20.990325000891822,30ppm,60.27338166838855
36.63157894736842,22.776230420535953,30ppm,75.23158629034923
36.691729323308266,20.384054526897547,30ppm,23.144971187287915
36.75187969924812,22.063911041280466,30ppm,83.95283191272341
36.81203007518797,21.483875582894587,30ppm,70.23203115927262
36.87218045112782,21.654284461701714,30ppm,26.540722555909753
36.932330827067666,23.229906605348862,30ppm,89.88628992854218
36.992481203007515,21.950612033467202,30ppm,93.66979204254505
37.05263157894737,22.037124125822817,30ppm,24.8862367883891
37.11278195488722,22.604457179301242,30ppm,42.1502118517763
37.17293233082707,21.65123980762713,30ppm,84.4961023834449
37.233082706766915,21.589312870204367,30ppm,79.86077523069267
37.29323308270676,23.070329176331928,30ppm,34.76168154851018
37.35338345864661,21.611399089568156,30ppm,36.747945866936824
37.41353383458647,22.298749558071748,30ppm,49.63776822331056
37.473684210526315,22.352337375248883,30ppm,58.761838815281706
37.53383458646616,20.72969891791318,30ppm,69.46038172242368
37.59398496240601,20.937262554280817,30ppm,49.51309116558179
37.65413533834586,22.118307467273606,30ppm,57.002777290651835
37.714285714285715,19.873519006640503,30ppm,79.79767505070052
37.774436090225564,21.13083090016127,30ppm,22.934656231247832
37.83458646616541,20.619372449999727,30ppm,40.19495554752166
37.89473684210526,22.933817389631667,30ppm,77.0679668707642
37.95488721804511,22.284837314282154,30ppm,91.61654701497595
38.01503759398496,22.79306945409073,30ppm,60.93419536925329
38.07518796992481,21.548972169696494,30ppm,62.569078821225254
38.13533834586466,21.104179243372467,30ppm,28.573760907182084
38.19548872180451,21.155256013476944,30ppm,55.79298934587637
38.25563909774436,20.99520486473675,30ppm,62.60938131640185
38.315789473684205,23.920738005121663,30ppm,39.39764029077837
38.37593984962406,22.034594175740697,30ppm,41.539458475950475
38.43609022556391,20.217593671764963,30ppm,50.18273304836981
38.49624060150376,23.607245526632482,30ppm,21.60569582221811
38.556390977443606,20.774487908742465,30ppm,45.76633324665426
38.616541353383454,21.382039729082365,30ppm,36.91584055972357
38.67669172932331,22.063249388952542,30ppm,46.19978817423317
38.73684210526316,19.38943472575132,30ppm,29.580970545540097
38.796992481203006,20.686598782341314,30ppm,91.2421824591916
38.857142857142854,22.8944673588425,30ppm,67.48739628432389
38.9172932330827,21.059806575437843,30ppm,74.32818553155917
38.97744360902256,22.341285303135464,30ppm,83.13369908858706
39.037593984962406,20.626488326015696,30ppm,59.87537591432458
39.097744360902254,20.62560444453197,30ppm,26.953623046993897
39.1578947368421,22.83599473111029,30ppm,62.968523345483824
39.21804511278195,21.49796258032375,30ppm,66.94728944167034
39.2781954887218,20.812406068055566,30ppm,79.6351579347464
39.338345864661655,20.192791243850067,30ppm,54.53276369837435
39.3984962406015,20.010940729522495,30ppm,30.2064242236451
39.45864661654135,21.939257447105394,30ppm,42.702072463897956
39.5187969924812,21.49656564951723,30ppm,49.046583711890804
39.57894736842105,19.778583476781165,30ppm,71.67337930652809
39.6390977443609,20.924252328425382,30ppm,65.66226437351295
39.69924812030075,20.568436848761895,30ppm,48.4877380718277
39.7593984962406,21.425605720482377,30ppm,98.92121990343837
39.81954887218045,20.171274300253916,30ppm,68.46198554855097
39.879699248120296,21.54773742097807,30ppm,38.97814333887956
39.939849624060145,20.310161888780225,30ppm,28.1425978096323
40.0,20.695723828932877,30ppm,32.22873113474656
0.0,0.3967661827076065,50ppm,39.67661827076065
0.06015037593984962,0.3285450986076445,50ppm,32.85450986076445
0.12030075187969924,3.277441420237268,50ppm,34.925361924104465
0.18045112781954886,2.6341711249757456,50ppm,42.807613495507766
0.24060150375939848,0.8103710968115385,50ppm,33.86988762358038
0.3007518796992481,3.127108019751388,50ppm,91.74123397011401
0.3609022556390977,2.288954585979713,50ppm,26.418699652931377
0.42105263157894735,0.9417665036596959,50ppm,61.960911165620374
0.48120300751879697,0.8860910271068873,50ppm,52.83174615917292
0.5413533834586466,2.872624631660157,50ppm,98.59028935268852
0.6015037593984962,1.9030752184938804,50ppm,28.963112173444188
0.6616541353383458,1.6050016674091512,50ppm,51.82844792365933
0.7218045112781954,3.320863040744973,50ppm,97.55763466202951
0.7819548872180451,1.209321271362839,50ppm,89.24057007151842
0.8421052631578947,2.863396026717144,50ppm,85.3657656759424
0.9022556390977443,1.1974737960431205,50ppm,40.632226163595185
0.9624060150375939,1.2961322602215761,50ppm,33.67100699120527
1.0225563909774436,2.328901665986386,50ppm,73.49145759395448
1.0827067669172932,3.7428782932099667,50ppm,94.35007913020686
1.1428571428571428,2.5416018769550845,50ppm,64.54103144111438
1.2030075187969924,2.145948460918771,50ppm,65.72901515759199
1.263157894736842,3.743337740763069,50ppm,42.39832749282273
1.3233082706766917,5.285785000017142,50ppm,81.55943465535495
1.3834586466165413,4.101267387935248,50ppm,34.96349988460187
1.443609022556391,5.50886241446892,50ppm,45.89433891233949
1.5037593984962405,5.332986191112263,50ppm,54.034915089313344
1.5639097744360901,3.6374570829188317,50ppm,60.6088302947564
1.6240601503759398,4.680222943642039,50ppm,39.392778593206415
1.6842105263157894,3.989712350446732,50ppm,29.186945979136283
1.744360902255639,5.675407845226553,50ppm,68.8496033953306
1.8045112781954886,4.399243261268483,50ppm,43.09044425922046
1.8646616541353382,4.0717827897333345,50ppm,66.49905771380898
1.9248120300751879,6.0277231822387884,50ppm,32.34901722193619
1.9849624060150375,5.368873045741058,50ppm,58.4912081483854
2.045112781954887,4.564045634130533,50ppm,62.60715460412687
2.1052631578947367,4.479574634647276,50ppm,24.145882945794153
2.1654135338345863,4.671543229244472,50ppm,46.92834225551365
2.225563909774436,4.313303105833945,50ppm,30.75317415511794
2.2857142857142856,4.916041776991805,50ppm,25.06999763782142
2.345864661654135,6.643184888364967,50ppm,99.19681859119562
2.406015037593985,5.9354775807524245,50ppm,45.788307597977834
2.4661654135338344,5.958554800752676,50ppm,84.7899556683708
2.526315789473684,7.5834305189240245,50ppm,40.37125238110111
2.5864661654135337,4.554117576079955,50ppm,74.52021777791434
2.6466165413533833,7.069205421112572,50ppm,80.81822879117493
2.706766917293233,6.623977301578456,50ppm,67.65109924862755
2.7669172932330826,5.832643630818081,50ppm,57.72609508401267
2.827067669172932,7.254829332744631,50ppm,52.947273131781486
2.887218045112782,6.755587002377,50ppm,47.90946132343962
2.9473684210526314,8.822275728980575,50ppm,94.36233153982607
3.007518796992481,8.499478061874733,50ppm,86.44955262301833
3.0676691729323307,9.780407904004939,50ppm,97.20215285332101
3.1278195488721803,6.853713833236849,50ppm,29.943777878843576
3.18796992481203,9.354180800737497,50ppm,78.46939801629154
3.2481203007518795,7.093088274133137,50ppm,95.06723654568303
3.308270676691729,7.67795897621334,50ppm,34.498645293252814
3.3684210526315788,7.366897329680203,50ppm,25.3197013893422
3.4285714285714284,9.10962764662717,50ppm,79.28965194320472
3.488721804511278,9.087478348937857,50ppm,65.95784905439295
3.5488721804511276,7.9578058341936835,50ppm,87.34630214066176
3.6090225563909772,9.090310827165146,50ppm,31.18179013010316
3.669172932330827,8.711363864388382,50ppm,83.62138494879122
3.7293233082706765,7.935481939695524,50ppm,36.13018560381956
3.789473684210526,8.84545918162392,50ppm,33.09247542925636
3.8496240601503757,7.516222612320622,50ppm,33.14126383447943
3.9097744360902253,10.579958607376884,50ppm,85.16597761851057
3.969924812030075,9.608867793182908,50ppm,73.215777655696
4.030075187969924,9.652375890949585,50ppm,61.845233981529546
4.090225563909774,9.602905279009287,50ppm,48.7064387298802
4.150375939849624,11.886956384003925,50ppm,90.17604326504866
4.2105263157894735,11.506517985294245,50ppm,51.395608593810834
4.270676691729323,11.813063201367424,50ppm,85.32795515772617
4.330827067669173,10.210627184852976,50ppm,55.13079268561747
4.390977443609023,9.265629879170291,50ppm,50.155554353992606
4.451127819548872,10.569201979636732,50ppm,57.01438285356851
4.511278195488721,10.905878659908119,50ppm,44.110229933131365
4.571428571428571,11.896412093748564,50ppm,79.80875041410009
4.631578947368421,11.334411684753174,50ppm,60.217631207398334
4.69172932330827,9.915666857371477,50ppm,38.57701561174538
4.75187969924812,11.075973511587705,50ppm,91.96596586196547
4.81203007518797,10.708044115022577,50ppm,50.711297709856915
4.87218045112782,12.136301354334606,50ppm,63.48422888911909
4.932330827067669,12.586519502913859,50ppm,92.51776887716376
4.992481203007518,12.627104991578978,50ppm,69.93903967311937
5.052631578947368,11.962975339870622,50ppm,29.351843256669127
5.112781954887218,10.396425587618376,50ppm,95.18656988907802
5.172932330827067,10.615404508543227,50ppm,70.21664424571343
5.233082706766917,12.102172950611589,50ppm,46.79244917256689
5.293233082706767,12.319270014687326,50ppm,31.141765813070982
5.353383458646617,14.133998520524104,50ppm,83.52201514162368
5.413533834586466,12.95430448055739,50ppm,69.60582047428107
5.473684210526315,11.966609016405618,50ppm,62.67688735810572
5.533834586466165,14.028406693767007,50ppm,91.51140664407662
5.593984962406015,13.400092241528915,50ppm,83.08777689796246
5.654135338345864,12.641089629530361,50ppm,32.1339903786201
5.7142857142857135,11.691921103409186,50ppm,44.93776542364386
5.774436090225564,13.476459522970323,50ppm,39.87913118515726
5.834586466165414,14.151794493909781,50ppm,79.51570340581415
5.894736842105263,12.493837538419415,50ppm,22.682594778862352
5.954887218045112,14.798765776704832,50ppm,65.59117478970532
6.015037593984962,14.998598333709701,50ppm,80.99669485925524
6.075187969924812,14.619498024133202,50ppm,90.14125094093995
6.135338345864661,14.289899535110255,50ppm,47.366539897272595
6.1954887218045105,15.742893214462008,50ppm,85.70058437376103
6.2556390977443606,14.73122372827001,50ppm,28.850538956416578
6.315789473684211,14.385432700228728,50ppm,87.71618333876145
6.37593984962406,14.450207307919573,50ppm,30.199092986558593
6.436090225563909,15.555882241903168,50ppm,51.78298324482938
6.496240601503759,13.422056721675041,50ppm,83.78362926236429
6.556390977443609,14.140287592337511,50ppm,31.993394187901902
6.616541353383458,15.952756827637868,50ppm,38.34011161861132
6.6766917293233075,17.009236049908008,50ppm,77.7802054714453
6.7368421052631575,16.954972706346975,50ppm,77.60292292368595
6.796992481203008,16.899444501262785,50ppm,71.29181063082379
6.857142857142857,16.31347404681655,50ppm,75.515875557368
6.917293233082706,15.169185919426475,50ppm,63.417955467807694
6.977443609022556,15.90406398285308,50ppm,40.14392471255622
7.037593984962406,14.317874210349364,50ppm,47.65567948031355
7.097744360902255,17.615859071681967,50ppm,34.527817344114055
7.157894736842104,16.21491080448733,50ppm,92.67604490669027
7.2180451127819545,16.37396917954909,50ppm,66.67134358128963
7.2781954887218046,17.955240035675548,50ppm,52.06811334109119
7.338345864661654,15.466255881294483,50ppm,56.96046429153061
7.398496240601503,16.4150405890174,50ppm,95.78266716894522
7.458646616541353,17.372607353536043,50ppm,32.26811224928642
7.518796992481203,18.106657513763622,50ppm,66.89838656134378
7.578947368421052,17.58564172688078,50ppm,60.47109431075728
7.639097744360901,17.838050200223837,50ppm,68.91633883477184
7.6992481203007515,18.806174371627808,50ppm,21.44881470566724
7.7593984962406015,18.992664188757328,50ppm,89.76991271553212
7.819548872180451,19.04084952292045,50ppm,94.56946259868899
7.8796992481203,19.157076347935785,50ppm,65.21065468713672
7.93984962406015,18.321392038548233,50ppm,75.73206591015138
8.0,21.111165169084856,50ppm,93.79995049418366
8.060150375939848,16.593597734982897,50ppm,76.57909074507188
8.120300751879698,20.05062895017951,50ppm,32.20312343314091
8.180451127819548,19.969153244470544,50ppm,66.10306881334506
8.240601503759398,19.475013672115782,50ppm,68.53720371062848
8.300751879699249,19.296025223967327,50ppm,53.93045370419088
8.360902255639097,19.44563216655064,50ppm,78.91553884997782
8.421052631578947,20.99830562083125,50ppm,94.74936118152118
8.481203007518797,19.98329710324283,50ppm,94.04548103254211
8.541353383458645,19.05083187038217,50ppm,56.06714971233057
8.601503759398495,20.545956780640903,50ppm,29.05904366726042
8.661654135338345,22.061360997741,50ppm,98.78729591698676
8.721804511278195,18.568009496453936,50ppm,87.11184691567473
8.781954887218046,22.416220471973535,50ppm,29.97301449626135
8.842105263157894,19.794679050669515,50ppm,93.66735060938979
8.902255639097744,19.965694001104275,50ppm,89.59170896497027
8.962406015037594,19.535594260042835,50ppm,61.50704457008577
9.022556390977442,20.974621280759816,50ppm,67.30203485959434
9.082706766917292,19.67557410369138,50ppm,51.920216309610424
9.142857142857142,19.65697781863531,50ppm,24.380931105762507
9.203007518796992,20.486374663026336,50ppm,46.815779331672076
9.263157894736842,21.822843697230645,50ppm,84.22827588784091
9.32330827067669,21.416002826393747,50ppm,20.37056184036823
9.38345864661654,22.820778571650216,50ppm,46.679933735291534
9.443609022556391,22.984804028819546,50ppm,51.85349548727547
9.50375939849624,23.037986443064483,50ppm,62.99164823503383
9.56390977443609,22.193064314545683,50ppm,93.58844931302085
9.62406015037594,20.290030355842045,50ppm,47.707679549276904
9.68421052631579,20.403721847423515,50ppm,47.75625615169822
9.74436090225564,23.732542904672798,50ppm,79.00009984877987
9.804511278195488,23.465679200359066,50ppm,56.17743527118457
9.864661654135338,21.958468117712446,50ppm,37.96838583519856
9.924812030075188,21.452042429277885,50ppm,56.195161290615474
9.984962406015036,21.731700006668575,50ppm,31.26856163038399
10.045112781954886,23.117307650803,50ppm,34.110958920497865
10.105263157894736,23.51209732330968,50ppm,59.869421819158376
10.165413533834586,24.449852083858456,50ppm,53.514035960363834
10.225563909774436,23.489041060639465,50ppm,93.187672085448
10.285714285714285,23.388736233648803,50ppm,48.99151192933065
10.345864661654135,25.067987474910677,50ppm,66.44706802224349
10.406015037593985,21.99425036353446,50ppm,70.58114303356243
10.466165413533833,24.076800692638816,50ppm,21.04755652706669
10.526315789473683,24.08081164529722,50ppm,73.08298976133685
10.586466165413533,24.87473742462999,50ppm,34.24287734958011
10.646616541353383,25.436350074882018,50ppm,96.88562539755641
10.706766917293233,23.7128461017226,50ppm,31.893018220249036
10.766917293233082,24.24992835227707,50ppm,53.1699298981619
10.827067669172932,22.32720656455433,50ppm,26.82797344629151
10.887218045112782,26.243731501242337,50ppm,99.74994014767579
10.94736842105263,25.473108775698044,50ppm,60.175600826499405
11.00751879699248,26.841737662540826,50ppm,67.6308013856035
11.06766917293233,24.75651678484794,50ppm,25.3661181910742
11.12781954887218,26.751897958929774,50ppm,79.99683763193423
11.18796992481203,24.470930759739396,50ppm,36.792447447646865
11.248120300751879,23.521924310385334,50ppm,91.84434315525709
11.308270676691729,25.713206794574226,50ppm,36.41117123856057
11.368421052631579,25.36481578989896,50ppm,35.255017653093326
11.428571428571427,24.89270402277947,50ppm,22.923973427847592
11.488721804511277,27.325383009724987,50ppm,57.765355608799936
11.548872180451127,27.845081986168687,50ppm,65.18729066100931
11.609022556390977,26.478288942788243,50ppm,25.25669115426819
11.669172932330827,26.893542121482202,50ppm,82.04220933560084
11.729323308270676,27.016316885309966,50ppm,56.26310677984221
11.789473684210526,26.492901761034418,50ppm,61.951221546206405
11.849624060150376,27.77686028131733,50ppm,55.26101975505825
11.909774436090224,25.77823094374183,50ppm,52.06104487002608
11.969924812030074,26.506964963684048,50ppm,64.77122650465743
12.030075187969924,26.600600218370097,50ppm,32.419219674457
12.090225563909774,28.089905454174737,50ppm,34.55425043962169
12.150375939849624,27.925284504429225,50ppm,88.94284968108138
12.210526315789473,29.790966974936296,50ppm,95.68923697069062
12.270676691729323,28.91097976579329,50ppm,49.864745302380236
12.330827067669173,27.359863465208136,50ppm,41.6595738514843
12.390977443609021,29.22836467311013,50ppm,71.51996345912126
12.451127819548871,28.13381790271142,50ppm,52.698733687847714
12.511278195488721,28.843865519401863,50ppm,22.03090845282759
12.571428571428571,29.46240852720021,50ppm,32.49220778929523
12.631578947368421,30.308545016469584,50ppm,77.2777783077918
12.69172932330827,29.485551700809644,50ppm,72.71391535281211
12.75187969924812,30.513529803791275,50ppm,22.16767940027868
12.81203007518797,29.645959754780566,50ppm,37.75777295463595
12.872180451127818,29.482318011765678,50ppm,38.48598372704571
12.932330827067668,29.5327441681213,50ppm,73.75141948789827
12.992481203007518,28.81754211678204,50ppm,21.57684302034913
13.052631578947368,30.071591644280943,50ppm,28.32868655876591
13.112781954887218,30.444449903774778,50ppm,83.99328682985515
13.172932330827066,30.24275907463876,50ppm,34.28357296434669
13.233082706766917,30.977378804063353,50ppm,72.21968862814998
13.293233082706767,30.55692213907065,50ppm,39.05462248373812
13.353383458646615,32.33796130309021,50ppm,27.955311420747613
13.413533834586465,30.04702399644097,50ppm,39.453775279956325
13.473684210526315,31.525896363288442,50ppm,77.78135454845273
13.533834586466165,31.10799177818516,50ppm,88.45571744850287
13.593984962406015,28.989169943491888,50ppm,86.41758916535933
13.654135338345863,31.046078512104515,50ppm,51.77468236947639
13.714285714285714,30.655113910480832,50ppm,73.44681092565169
13.774436090225564,31.289646180499762,50ppm,36.39874363326568
13.834586466165412,31.535935211749283,50ppm,43.45181842088106
13.894736842105262,32.56558443749307,50ppm,91.70686548168958
13.954887218045112,31.078718404093923,50ppm,21.04015388085888
14.015037593984962,31.397148495412797,50ppm,26.840682468357446
14.075187969924812,32.7361755892576,50ppm,36.630900411682184
14.13533834586466,31.216678511813416,50ppm,22.122576309905575
14.19548872180451,30.446544981422694,50ppm,34.51483480718379
14.25563909774436,32.89865257562705,50ppm,66.64332487757537
14.315789473684209,33.81851470383171,50ppm,53.713964047399834
14.375939849624059,33.9491825061626,50ppm,91.41373688615799
14.436090225563909,33.51064205243985,50ppm,85.39548493907527
14.496240601503759,34.34064057809054,50ppm,47.34538813583008
14.556390977443609,34.24143568515807,50ppm,40.7538746745034
14.616541353383457,33.06005744391753,50ppm,50.375392653381354
14.676691729323307,33.94231407332636,50ppm,67.22359540118461
14.736842105263158,33.862805872136846,50ppm,41.4450912658301
14.796992481203006,33.9058015802435,50ppm,69.93191262793073
14.857142857142856,35.09034832119829,50ppm,52.752932175299236
14.917293233082706,34.0534070857209,50ppm,64.16377446815842
14.977443609022556,33.74787045260401,50ppm,54.890122330825335
15.037593984962406,31.67861781642379,50ppm,43.55726076335341
15.097744360902254,34.13038357522609,50ppm,95.87626455697253
15.157894736842104,33.60072988441911,50ppm,81.08846353278086
15.218045112781954,34.51229589310613,50ppm,31.209054061316202
15.278195488721803,34.01702497987963,50ppm,89.47743807183302
15.338345864661653,35.70990789575723,50ppm,58.99449585996109
15.398496240601503,36.6706959310827,50ppm,91.56417815152732
15.458646616541353,35.590682333387775,50ppm,83.98842047578522
15.518796992481203,34.47344632039435,50ppm,54.017080357538674
15.578947368421051,35.557007401784986,50ppm,21.797544665609394
15.639097744360901,37.49638687040802,50ppm,41.494188750795686
15.699248120300751,37.539096271729946,50ppm,63.330737172869355
15.7593984962406,34.759350499164846,50ppm,70.67825758609177
15.81954887218045,34.55711388728434,50ppm,40.631014834656185
15.8796992481203,34.34127172772898,50ppm,31.14848592582593
15.93984962406015,35.59562638982446,50ppm,86.79441894394392
16.0,37.23911421333147,50ppm,98.75217445628417
16.06015037593985,36.19919621653688,50ppm,62.055214584214866
16.120300751879697,35.76935008452335,50ppm,33.73434286786428
16.18045112781955,37.86297066632593,50ppm,41.784586121549516
16.240601503759397,37.28615904378424,50ppm,21.471254123797337
16.30075187969925,35.90342814741789,50ppm,93.14390452483993
16.360902255639097,38.08795561570972,50ppm,29.42008663121129
16.421052631578945,38.11461632392607,50ppm,66.12131804114028
16.481203007518797,38.03021420149743,50ppm,41.92441765497648
16.541353383458645,37.290913490864014,50ppm,64.33424020126347
16.601503759398497,37.88721558953322,50ppm,72.11363106814915
16.661654135338345,36.379793719279924,50ppm,86.37934429657614
16.721804511278194,38.85618384031905,50ppm,36.513701740848255
16.781954887218046,36.969268147866075,50ppm,20.879666292678436
16.842105263157894,37.333616315066365,50ppm,30.950850405504582
16.902255639097742,38.06594880708869,50ppm,92.0014913478484
16.962406015037594,40.864926712788424,50ppm,89.91120620500122
17.022556390977442,38.30997829667321,50ppm,67.79304817362467
17.08270676691729,40.05876398745455,50ppm,68.04134883469227
17.142857142857142,39.27946580618279,50ppm,73.20293396370045
17.20300751879699,38.21795422675651,50ppm,34.02970228987597
17.263157894736842,38.76323476661817,50ppm,93.15295567399679
17.32330827067669,38.88360394145223,50ppm,53.50164199136585
17.38345864661654,39.54483137071094,50ppm,50.65108225995979
17.44360902255639,40.46499157136632,50ppm,61.513416422627
17.50375939849624,39.15003974054616,50ppm,23.757277342004404
